date,area,fips,area_type,population,per100k,cases,cumulative_cases,casesper1000,total_tests,cumulative_total_tests,cmlper100,positive_tests,cumulative_positive_tests,cptper100,reported_cases,rptper100,cumulative_reported_cases,cumper100,reported_deaths,cumulative_reported_deaths
4/1/2020,Alameda,06001,County,1685886,1686,67,768,0,461,8058,5,61,584,0,18,0,287,0,1,8
4/1/2020,Alpine,06003,County,1117,1,0,1,1,1,5,5,0,1,1,0,0,1,1,0,0
4/1/2020,Amador,06005,County,38531,39,0,5,0,16,189,5,0,4,0,0,0,1,0,0,0
4/1/2020,Butte,06007,County,217769,218,0,14,0,31,580,3,1,15,0,0,0,6,0,0,0
4/1/2020,Calaveras,06009,County,44289,44,0,6,0,15,214,5,0,8,0,0,0,3,0,0,0
4/1/2020,Colusa,06011,County,22593,23,0,3,0,4,21,1,0,2,0,0,0,1,0,0,0
4/1/2020,Contra Costa,06013,County,1160099,1160,25,515,0,333,5582,5,26,369,0,21,0,267,0,0,3
4/1/2020,Del Norte,06015,County,27558,28,1,2,0,9,123,4,2,4,0,0,0,0,0,0,0
4/1/2020,El Dorado,06017,County,193098,193,4,35,0,61,857,4,4,24,0,0,0,14,0,0,0
4/1/2020,Fresno,06019,County,1032227,1032,21,254,0,109,1817,2,9,74,0,16,0,75,0,0,0
4/1/2020,Glenn,06021,County,29348,29,0,3,0,4,39,1,0,2,0,0,0,2,0,0,0
4/1/2020,Humboldt,06023,County,134098,134,0,50,0,86,786,6,9,43,0,1,0,19,0,0,0
4/1/2020,Imperial,06025,County,191649,192,6,102,1,75,487,3,5,60,0,8,0,25,0,0,0
4/1/2020,Inyo,06027,County,18453,18,0,10,1,19,111,6,0,10,1,0,0,8,0,0,0
4/1/2020,Kern,06029,County,927251,927,22,301,0,152,3171,3,3,136,0,6,0,53,0,0,0
4/1/2020,Kings,06031,County,156444,156,2,21,0,55,544,3,1,12,0,1,0,3,0,0,0
4/1/2020,Lake,06033,County,64871,65,2,3,0,12,204,3,0,0,0,0,0,0,0,0,0
4/1/2020,Lassen,06035,County,30065,30,0,0,0,0,69,2,0,0,0,0,0,0,0,0,0
4/1/2020,Los Angeles,06037,County,10257557,10258,664,7700,1,5633,58382,6,820,7649,1,501,0,3502,0,13,66
4/1/2020,Madera,06039,County,160089,160,1,43,0,35,387,2,2,27,0,0,0,17,0,0,1
4/1/2020,Marin,06041,County,260800,261,9,145,1,67,1591,6,10,146,1,2,0,87,0,0,1
4/1/2020,Mariposa,06043,County,17795,18,0,0,0,4,57,3,0,0,0,0,0,0,0,0,0
4/1/2020,Mendocino,06045,County,88439,88,0,4,0,11,435,5,0,6,0,0,0,4,0,0,0
4/1/2020,Merced,06047,County,287420,287,5,38,0,79,791,3,10,34,0,1,0,7,0,0,0
4/1/2020,Modoc,06049,County,9475,9,0,0,0,0,46,5,0,0,0,0,0,0,0,0,0
4/1/2020,Mono,06051,County,13961,14,2,28,2,5,151,11,0,34,2,0,0,12,1,1,1
4/1/2020,Monterey,06053,County,448732,449,2,77,0,65,999,2,4,63,0,4,0,47,0,0,2
4/1/2020,Napa,06055,County,139652,140,1,36,0,35,390,3,0,15,0,2,0,11,0,0,0
4/1/2020,Nevada,06057,County,98710,99,0,35,0,21,646,7,1,12,0,0,0,15,0,0,0
4/1/2020,Orange,06059,County,3228519,3229,68,1395,0,1018,12976,4,97,1170,0,73,0,579,0,4,11
4/1/2020,Placer,06061,County,400434,400,7,127,0,111,2028,5,2,107,0,3,0,52,0,0,2
4/1/2020,Plumas,06063,County,18997,19,2,3,0,4,64,3,3,3,0,1,0,1,0,0,0
4/1/2020,Riverside,06065,County,2468145,2468,146,1315,1,1346,13156,5,144,1059,0,22,0,306,0,3,11
4/1/2020,Sacramento,06067,County,1567975,1568,52,664,0,687,7547,5,36,502,0,28,0,299,0,0,8
4/1/2020,San Benito,06069,County,64022,64,0,30,0,16,336,5,1,36,1,0,0,14,0,0,1
4/1/2020,San Bernardino,06071,County,2217398,2217,84,829,0,706,7011,3,105,695,0,52,0,245,0,0,5
4/1/2020,San Diego,06073,County,3370418,3370,82,1663,0,815,15723,5,95,1449,0,115,0,851,0,2,11
4/1/2020,San Francisco,06075,County,892280,892,35,781,1,255,3603,4,47,732,1,28,0,432,0,1,6
4/1/2020,San Joaquin,06077,County,782545,783,16,251,0,193,3102,4,12,224,0,10,0,132,0,1,8
4/1/2020,San Luis Obispo,06079,County,278862,279,2,117,0,62,1183,4,3,120,0,2,0,69,0,0,0
4/1/2020,San Mateo,06081,County,778001,778,19,760,1,330,5713,7,53,890,1,57,0,354,0,1,13
4/1/2020,Santa Barbara,06083,County,456373,456,16,279,1,174,1940,4,14,229,1,14,0,103,0,0,0
4/1/2020,Santa Clara,06085,County,1967585,1968,49,1458,1,631,11858,6,75,1588,1,28,0,805,0,3,33
4/1/2020,Santa Cruz,06087,County,273999,274,6,88,0,86,1719,6,8,92,0,4,0,44,0,0,1
4/1/2020,Shasta,06089,County,177925,178,3,25,0,51,703,4,12,29,0,0,0,5,0,0,1
4/1/2020,Sierra,06091,County,3115,3,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0
4/1/2020,Siskiyou,06093,County,43956,44,0,4,0,10,169,4,0,9,0,0,0,3,0,0,0
4/1/2020,Solano,06095,County,444255,444,14,132,0,75,1984,4,6,78,0,1,0,57,0,0,0
4/1/2020,Sonoma,06097,County,496668,497,5,157,0,193,3099,6,5,127,0,2,0,60,0,0,1
4/1/2020,Stanislaus,06099,County,562303,562,15,119,0,123,1961,3,12,98,0,1,0,29,0,0,0
4/1/2020,Sutter,06101,County,105747,106,0,21,0,31,288,3,1,16,0,1,0,9,0,1,1
4/1/2020,Tehama,06103,County,65885,66,0,1,0,7,161,2,0,4,0,0,0,0,0,0,0
4/1/2020,Trinity,06105,County,13354,13,0,0,0,0,73,6,0,0,0,0,0,0,0,0,0
4/1/2020,Tulare,06107,County,484423,484,20,138,0,95,1186,2,18,95,0,1,0,43,0,0,1
4/1/2020,Tuolumne,06109,County,52351,52,0,2,0,25,405,8,0,2,0,0,0,1,0,0,0
4/1/2020,Ventura,06111,County,852747,853,11,319,0,373,5354,6,27,298,0,11,0,154,0,1,5
4/1/2020,Yolo,06113,County,223612,224,7,65,0,69,758,3,12,65,0,1,0,22,0,0,1
4/1/2020,Yuba,06115,County,79290,79,0,9,0,15,223,3,0,5,0,0,0,5,0,0,0
4/8/2020,Alameda,06001,County,1685886,1686,35,1009,1,483,11122,7,43,870,1,34,0,594,0,1,15
4/8/2020,Alpine,06003,County,1117,1,0,1,1,1,7,7,0,1,1,0,0,1,1,0,0
4/8/2020,Amador,06005,County,38531,39,0,7,0,11,251,6,1,8,0,0,0,2,0,0,0
4/8/2020,Butte,06007,County,217769,218,1,16,0,32,807,4,1,18,0,0,0,11,0,0,0
4/8/2020,Calaveras,06009,County,44289,44,1,10,0,10,272,6,1,11,0,0,0,5,0,0,0
4/8/2020,Colusa,06011,County,22593,23,0,3,0,2,44,2,0,3,0,1,0,3,0,0,0
4/8/2020,Contra Costa,06013,County,1160099,1160,20,683,1,340,7792,7,24,580,1,10,0,481,0,0,7
4/8/2020,Del Norte,06015,County,27558,28,0,2,0,8,183,7,0,4,0,0,0,2,0,0,0
4/8/2020,El Dorado,06017,County,193098,193,1,43,0,78,1257,7,0,35,0,3,0,25,0,0,0
4/8/2020,Fresno,06019,County,1032227,1032,16,373,0,175,2763,3,24,177,0,13,0,151,0,0,3
4/8/2020,Glenn,06021,County,29348,29,0,4,0,2,61,2,0,3,0,0,0,2,0,0,0
4/8/2020,Humboldt,06023,County,134098,134,1,56,0,56,1153,9,0,52,0,0,0,40,0,0,0
4/8/2020,Imperial,06025,County,191649,192,18,157,1,87,772,4,18,97,1,6,0,59,0,0,2
4/8/2020,Inyo,06027,County,18453,18,0,12,1,12,154,9,0,12,1,0,0,11,1,0,0
4/8/2020,Kern,06029,County,927251,927,43,541,1,197,4216,5,23,224,0,64,0,198,0,0,2
4/8/2020,Kings,06031,County,156444,156,2,28,0,42,807,5,0,15,0,0,0,5,0,0,0
4/8/2020,Lake,06033,County,64871,65,1,5,0,20,300,5,1,4,0,0,0,1,0,0,0
4/8/2020,Lassen,06035,County,30065,30,0,0,0,2,90,3,0,0,0,0,0,0,0,0,0
4/8/2020,Los Angeles,06037,County,10257557,10258,650,12370,1,5989,91086,9,862,12715,1,620,0,7505,1,26,196
4/8/2020,Madera,06039,County,160089,160,1,54,0,28,575,4,1,38,0,0,0,28,0,0,2
4/8/2020,Marin,06041,County,260800,261,2,164,1,98,2136,8,3,169,1,3,0,125,0,0,7
4/8/2020,Mariposa,06043,County,17795,18,0,0,0,4,69,4,0,0,0,0,0,0,0,0,0
4/8/2020,Mendocino,06045,County,88439,88,0,4,0,8,596,7,0,6,0,0,0,4,0,0,0
4/8/2020,Merced,06047,County,287420,287,15,82,0,135,1265,4,23,102,0,8,0,35,0,0,1
4/8/2020,Modoc,06049,County,9475,9,0,0,0,1,61,7,0,0,0,0,0,0,0,0,0
4/8/2020,Mono,06051,County,13961,14,1,29,2,11,215,15,1,37,3,1,0,19,1,0,1
4/8/2020,Monterey,06053,County,448732,449,8,105,0,109,1488,3,8,91,0,5,0,68,0,1,3
4/8/2020,Napa,06055,County,139652,140,2,43,0,47,583,4,2,28,0,3,0,21,0,0,2
4/8/2020,Nevada,06057,County,98710,99,0,36,0,15,782,8,0,14,0,1,0,21,0,0,1
4/8/2020,Orange,06059,County,3228519,3229,47,1729,1,802,17819,6,87,1615,1,63,0,1034,0,0,19
4/8/2020,Placer,06061,County,400434,400,5,141,0,124,2850,7,2,134,0,8,0,102,0,1,4
4/8/2020,Plumas,06063,County,18997,19,0,4,0,17,275,14,0,4,0,0,0,3,0,0,0
4/8/2020,Riverside,06065,County,2468145,2468,156,2189,1,1658,21120,9,158,1929,1,69,0,974,0,3,28
4/8/2020,Sacramento,06067,County,1567975,1568,30,844,1,573,11056,7,42,786,1,52,0,565,0,3,21
4/8/2020,San Benito,06069,County,64022,64,2,39,1,33,538,8,2,50,1,5,0,31,0,0,2
4/8/2020,San Bernardino,06071,County,2217398,2217,68,1228,1,731,11694,5,90,1201,1,81,0,635,0,3,22
4/8/2020,San Diego,06073,County,3370418,3370,77,2149,1,723,20775,6,63,2021,1,76,0,1532,0,5,36
4/8/2020,San Francisco,06075,County,892280,892,60,1046,1,368,5349,6,65,1007,1,51,0,687,1,1,7
4/8/2020,San Joaquin,06077,County,782545,783,18,363,0,161,4133,5,16,322,0,13,0,211,0,0,12
4/8/2020,San Luis Obispo,06079,County,278862,279,5,134,0,191,1917,7,7,145,1,3,0,90,0,0,1
4/8/2020,San Mateo,06081,County,778001,778,21,887,1,348,7568,10,19,1101,1,35,0,608,1,0,22
4/8/2020,Santa Barbara,06083,County,456373,456,15,377,1,258,3248,7,28,377,1,12,0,221,0,0,2
4/8/2020,Santa Clara,06085,County,1967585,1968,70,1796,1,694,15780,8,93,2076,1,64,0,1257,1,1,47
4/8/2020,Santa Cruz,06087,County,273999,274,0,97,0,89,2208,8,1,112,0,2,0,69,0,0,1
4/8/2020,Shasta,06089,County,177925,178,1,30,0,62,1044,6,0,54,0,2,0,18,0,0,3
4/8/2020,Sierra,06091,County,3115,3,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0
4/8/2020,Siskiyou,06093,County,43956,44,0,5,0,16,231,5,0,11,0,0,0,4,0,0,0
4/8/2020,Solano,06095,County,444255,444,5,176,0,160,2680,6,13,129,0,12,0,111,0,1,2
4/8/2020,Sonoma,06097,County,496668,497,3,174,0,203,4123,8,5,175,0,5,0,107,0,0,1
4/8/2020,Stanislaus,06099,County,562303,562,17,205,0,156,2780,5,15,175,0,3,0,86,0,0,0
4/8/2020,Sutter,06101,County,105747,106,0,22,0,23,436,4,0,18,0,1,0,17,0,0,2
4/8/2020,Tehama,06103,County,65885,66,0,1,0,7,207,3,0,4,0,0,0,1,0,0,0
4/8/2020,Trinity,06105,County,13354,13,0,0,0,3,91,7,0,0,0,0,0,0,0,0,0
4/8/2020,Tulare,06107,County,484423,484,27,297,1,94,1766,4,14,194,0,1,0,145,0,1,6
4/8/2020,Tuolumne,06109,County,52351,52,0,2,0,12,491,9,0,2,0,-1,0,0,0,0,0
4/8/2020,Ventura,06111,County,852747,853,17,423,0,303,7327,9,22,423,0,16,0,263,0,1,7
4/8/2020,Yolo,06113,County,223612,224,7,103,0,84,1229,5,4,98,0,5,0,56,0,1,3
4/8/2020,Yuba,06115,County,79290,79,0,14,0,17,369,5,0,7,0,0,0,10,0,0,0
4/15/2020,Alameda,06001,County,1685886,1686,45,1309,1,546,14340,9,42,1157,1,72,0,915,1,8,38
4/15/2020,Alpine,06003,County,1117,1,0,1,1,0,10,10,0,1,1,0,0,1,1,0,0
4/15/2020,Amador,06005,County,38531,39,0,7,0,8,308,8,0,8,0,1,0,7,0,0,0
4/15/2020,Butte,06007,County,217769,218,0,17,0,44,951,4,0,20,0,1,0,14,0,0,0
4/15/2020,Calaveras,06009,County,44289,44,0,11,0,10,347,8,0,13,0,4,0,9,0,0,0
4/15/2020,Colusa,06011,County,22593,23,0,3,0,1,61,3,0,3,0,0,0,3,0,0,0
4/15/2020,Contra Costa,06013,County,1160099,1160,12,802,1,337,9856,8,28,735,1,28,0,645,1,2,14
4/15/2020,Del Norte,06015,County,27558,28,0,2,0,10,256,9,0,4,0,0,0,2,0,0,0
4/15/2020,El Dorado,06017,County,193098,193,0,46,0,48,1579,8,0,40,0,3,0,33,0,0,0
4/15/2020,Fresno,06019,County,1032227,1032,22,502,0,174,3688,4,22,287,0,20,0,264,0,1,7
4/15/2020,Glenn,06021,County,29348,29,0,4,0,2,71,2,0,3,0,0,0,3,0,0,0
4/15/2020,Humboldt,06023,County,134098,134,0,56,0,37,1383,10,0,54,0,3,0,47,0,0,0
4/15/2020,Imperial,06025,County,191649,192,20,269,1,82,1157,6,16,164,1,29,0,115,1,0,2
4/15/2020,Inyo,06027,County,18453,18,0,17,1,7,201,11,0,18,1,0,0,12,1,0,0
4/15/2020,Kern,06029,County,927251,927,23,749,1,267,5624,6,17,349,0,47,0,500,1,0,3
4/15/2020,Kings,06031,County,156444,156,1,43,0,40,1085,7,2,30,0,0,0,12,0,0,1
4/15/2020,Lake,06033,County,64871,65,0,6,0,27,407,6,3,9,0,1,0,4,0,0,0
4/15/2020,Lassen,06035,County,30065,30,0,0,0,4,140,5,0,0,0,0,0,0,0,0,0
4/15/2020,Los Angeles,06037,County,10257557,10258,894,16899,2,9564,133553,13,1136,18240,2,468,0,10416,1,37,394
4/15/2020,Madera,06039,County,160089,160,1,61,0,36,765,5,2,43,0,1,0,30,0,0,2
4/15/2020,Marin,06041,County,260800,261,4,198,1,77,2800,11,3,207,1,15,0,162,1,1,10
4/15/2020,Mariposa,06043,County,17795,18,0,0,0,4,92,5,0,0,0,0,0,0,0,0,0
4/15/2020,Mendocino,06045,County,88439,88,0,4,0,25,734,8,0,6,0,0,0,4,0,0,0
4/15/2020,Merced,06047,County,287420,287,6,119,0,54,1663,6,5,133,0,13,0,74,0,0,3
4/15/2020,Modoc,06049,County,9475,9,0,0,0,6,83,9,0,0,0,0,0,0,0,0,0
4/15/2020,Mono,06051,County,13961,14,0,29,2,2,244,17,0,39,3,0,0,22,2,0,1
4/15/2020,Monterey,06053,County,448732,449,5,174,0,84,2150,5,12,146,0,8,0,106,0,0,3
4/15/2020,Napa,06055,County,139652,140,0,56,0,53,821,6,2,43,0,1,0,34,0,0,2
4/15/2020,Nevada,06057,County,98710,99,0,37,0,18,897,9,0,15,0,0,0,34,0,0,1
4/15/2020,Orange,06059,County,3228519,3229,99,2200,1,1150,23075,7,126,2126,1,15,0,1377,0,0,24
4/15/2020,Placer,06061,County,400434,400,1,147,0,134,3577,9,3,148,0,6,0,123,0,1,6
4/15/2020,Plumas,06063,County,18997,19,0,4,0,7,332,17,0,4,0,1,0,4,0,0,0
4/15/2020,Riverside,06065,County,2468145,2468,135,3086,1,1761,30859,13,171,2954,1,256,0,1723,1,2,42
4/15/2020,Sacramento,06067,County,1567975,1568,9,980,1,555,14188,9,28,987,1,102,0,839,1,3,32
4/15/2020,San Benito,06069,County,64022,64,3,45,1,24,698,11,5,59,1,0,0,34,1,0,2
4/15/2020,San Bernardino,06071,County,2217398,2217,56,1645,1,720,16414,7,85,1735,1,130,0,1063,0,8,45
4/15/2020,San Diego,06073,County,3370418,3370,95,2714,1,765,25733,8,58,2470,1,82,0,2014,1,7,60
4/15/2020,San Francisco,06075,County,892280,892,54,1307,1,405,7689,9,29,1241,1,38,0,1006,1,2,16
4/15/2020,San Joaquin,06077,County,782545,783,10,460,1,269,5583,7,23,475,1,49,0,329,0,0,17
4/15/2020,San Luis Obispo,06079,County,278862,279,2,152,1,120,2786,10,1,175,1,3,0,112,0,0,1
4/15/2020,San Mateo,06081,County,778001,778,35,1047,1,321,9618,12,34,1319,2,26,0,707,1,0,28
4/15/2020,Santa Barbara,06083,County,456373,456,25,491,1,155,4526,10,17,492,1,25,0,317,1,0,2
4/15/2020,Santa Clara,06085,County,1967585,1968,33,2100,1,598,20018,10,47,2568,1,131,0,1692,1,6,69
4/15/2020,Santa Cruz,06087,County,273999,274,8,114,0,89,2716,10,4,129,0,8,0,92,0,0,2
4/15/2020,Shasta,06089,County,177925,178,0,31,0,42,1300,7,0,56,0,1,0,25,0,0,3
4/15/2020,Sierra,06091,County,3115,3,0,0,0,2,10,3,0,0,0,0,0,0,0,0,0
4/15/2020,Siskiyou,06093,County,43956,44,0,5,0,5,295,7,0,11,0,0,0,5,0,0,0
4/15/2020,Solano,06095,County,444255,444,3,217,0,118,3343,8,7,190,0,13,0,153,0,0,2
4/15/2020,Sonoma,06097,County,496668,497,4,200,0,220,5294,11,2,203,0,7,0,140,0,0,1
4/15/2020,Stanislaus,06099,County,562303,562,13,274,0,164,3643,6,14,261,0,38,0,174,0,0,3
4/15/2020,Sutter,06101,County,105747,106,1,25,0,26,598,6,0,21,0,0,0,19,0,0,2
4/15/2020,Tehama,06103,County,65885,66,0,1,0,4,241,4,0,4,0,0,0,1,0,0,1
4/15/2020,Trinity,06105,County,13354,13,0,0,0,3,98,8,0,0,0,0,0,0,0,0,0
4/15/2020,Tulare,06107,County,484423,484,23,486,1,147,2626,5,20,360,1,61,0,289,1,2,14
4/15/2020,Tuolumne,06109,County,52351,52,0,2,0,23,624,12,0,2,0,1,0,1,0,0,0
4/15/2020,Ventura,06111,County,852747,853,13,513,1,288,9121,11,27,555,1,37,0,365,0,2,13
4/15/2020,Yolo,06113,County,223612,224,4,158,1,100,1768,8,10,178,1,12,0,93,0,0,3
4/15/2020,Yuba,06115,County,79290,79,1,15,0,33,486,6,1,8,0,1,0,15,0,0,1
4/22/2020,Alameda,06001,County,1685886,1686,30,1584,1,845,18350,11,29,1423,1,41,0,1275,1,0,46
4/22/2020,Alpine,06003,County,1117,1,0,1,1,2,13,13,0,1,1,0,0,1,1,0,0
4/22/2020,Amador,06005,County,38531,39,0,8,0,11,375,10,0,9,0,0,0,7,0,0,0
4/22/2020,Butte,06007,County,217769,218,1,19,0,55,1264,6,0,23,0,0,0,15,0,0,0
4/22/2020,Calaveras,06009,County,44289,44,1,13,0,12,405,9,1,15,0,0,0,12,0,0,0
4/22/2020,Colusa,06011,County,22593,23,0,3,0,5,79,3,0,3,0,0,0,3,0,0,0
4/22/2020,Contra Costa,06013,County,1160099,1160,15,898,1,464,12098,10,18,861,1,6,0,772,1,0,22
4/22/2020,Del Norte,06015,County,27558,28,0,2,0,9,292,10,0,4,0,0,0,2,0,0,0
4/22/2020,El Dorado,06017,County,193098,193,0,49,0,89,1951,10,3,48,0,3,0,39,0,0,0
4/22/2020,Fresno,06019,County,1032227,1032,34,684,1,297,5044,5,26,447,0,16,0,388,0,0,7
4/22/2020,Glenn,06021,County,29348,29,0,5,0,2,89,3,0,4,0,0,0,3,0,0,0
4/22/2020,Humboldt,06023,County,134098,134,1,58,0,48,1674,12,1,56,0,0,0,53,0,0,0
4/22/2020,Imperial,06025,County,191649,192,20,393,2,101,1676,9,17,263,1,5,0,170,1,1,3
4/22/2020,Inyo,06027,County,18453,18,0,19,1,5,255,14,0,21,1,0,0,18,1,0,0
4/22/2020,Kern,06029,County,927251,927,42,936,1,254,7182,8,34,503,1,37,0,713,1,0,4
4/22/2020,Kings,06031,County,156444,156,13,87,1,56,1372,9,5,53,0,0,0,28,0,0,1
4/22/2020,Lake,06033,County,64871,65,0,6,0,17,521,8,0,9,0,0,0,6,0,0,0
4/22/2020,Lassen,06035,County,30065,30,0,0,0,4,153,5,0,0,0,0,0,0,0,0,0
4/22/2020,Los Angeles,06037,County,10257557,10258,859,22540,2,9306,193549,19,1043,24809,2,1304,0,16400,2,65,715
4/22/2020,Madera,06039,County,160089,160,0,67,0,31,940,6,2,52,0,0,0,37,0,0,2
4/22/2020,Marin,06041,County,260800,261,6,221,1,123,3604,14,7,233,1,0,0,202,1,1,11
4/22/2020,Mariposa,06043,County,17795,18,1,6,0,5,110,6,0,0,0,0,0,0,0,0,0
4/22/2020,Mendocino,06045,County,88439,88,0,5,0,12,863,10,0,7,0,0,0,5,0,0,0
4/22/2020,Merced,06047,County,287420,287,4,146,1,57,2010,7,3,150,1,3,0,92,0,0,3
4/22/2020,Modoc,06049,County,9475,9,0,0,0,2,93,10,0,0,0,0,0,0,0,0,0
4/22/2020,Mono,06051,County,13961,14,0,29,2,0,279,20,0,43,3,0,0,23,2,0,1
4/22/2020,Monterey,06053,County,448732,449,3,214,0,119,2686,6,4,186,0,3,0,154,0,0,4
4/22/2020,Napa,06055,County,139652,140,1,66,0,69,1104,8,0,57,0,0,0,58,0,0,2
4/22/2020,Nevada,06057,County,98710,99,0,41,0,28,1059,11,0,17,0,0,0,36,0,0,1
4/22/2020,Orange,06059,County,3228519,3229,121,2777,1,1298,30021,9,146,2709,1,68,0,1785,1,0,36
4/22/2020,Placer,06061,County,400434,400,1,154,0,155,4383,11,5,163,0,0,0,133,0,0,8
4/22/2020,Plumas,06063,County,18997,19,0,4,0,3,357,19,0,4,0,0,0,4,0,0,0
4/22/2020,Riverside,06065,County,2468145,2468,131,3997,2,2330,44025,18,137,4018,2,191,0,2822,1,8,76
4/22/2020,Sacramento,06067,County,1567975,1568,10,1063,1,660,17787,11,23,1138,1,18,0,959,1,3,36
4/22/2020,San Benito,06069,County,64022,64,1,48,1,17,844,13,0,61,1,0,0,43,1,0,2
4/22/2020,San Bernardino,06071,County,2217398,2217,61,2090,1,1144,21615,10,113,2293,1,65,0,1564,1,3,74
4/22/2020,San Diego,06073,County,3370418,3370,155,3564,1,1253,32110,10,159,3186,1,57,0,2493,1,9,96
4/22/2020,San Francisco,06075,County,892280,892,30,1549,2,871,11099,12,26,1456,2,23,0,1255,1,1,21
4/22/2020,San Joaquin,06077,County,782545,783,10,535,1,351,7244,9,13,603,1,15,0,462,1,0,20
4/22/2020,San Luis Obispo,06079,County,278862,279,4,195,1,143,3505,13,5,206,1,8,0,142,1,0,1
4/22/2020,San Mateo,06081,County,778001,778,46,1268,2,737,12769,16,52,1643,2,12,0,945,1,6,40
4/22/2020,Santa Barbara,06083,County,456373,456,11,564,1,192,5496,12,15,567,1,23,0,437,1,1,6
4/22/2020,Santa Clara,06085,County,1967585,1968,40,2315,1,1384,25367,13,81,2922,1,26,0,1969,1,4,95
4/22/2020,Santa Cruz,06087,County,273999,274,2,130,0,108,3290,12,3,154,1,2,0,106,0,0,2
4/22/2020,Shasta,06089,County,177925,178,1,34,0,38,1563,9,0,70,0,0,0,26,0,0,3
4/22/2020,Sierra,06091,County,3115,3,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0
4/22/2020,Siskiyou,06093,County,43956,44,0,5,0,3,340,8,0,11,0,0,0,5,0,0,0
4/22/2020,Solano,06095,County,444255,444,8,248,1,135,4107,9,10,237,1,2,0,195,0,0,3
4/22/2020,Sonoma,06097,County,496668,497,10,238,0,261,6528,13,16,258,1,3,0,185,0,0,1
4/22/2020,Stanislaus,06099,County,562303,562,19,335,1,262,4898,9,15,341,1,12,0,247,0,0,4
4/22/2020,Sutter,06101,County,105747,106,0,28,0,30,769,7,0,24,0,0,0,22,0,0,2
4/22/2020,Tehama,06103,County,65885,66,0,1,0,4,273,4,0,4,0,0,0,1,0,0,1
4/22/2020,Trinity,06105,County,13354,13,0,0,0,2,106,8,0,0,0,0,0,0,0,0,0
4/22/2020,Tulare,06107,County,484423,484,35,627,1,102,3179,7,24,426,1,15,0,425,1,0,23
4/22/2020,Tuolumne,06109,County,52351,52,0,2,0,12,715,14,0,2,0,0,0,2,0,0,0
4/22/2020,Ventura,06111,County,852747,853,12,583,1,324,10955,13,17,663,1,10,0,465,1,1,15
4/22/2020,Yolo,06113,County,223612,224,2,170,1,83,2307,10,7,217,1,4,0,147,1,0,8
4/22/2020,Yuba,06115,County,79290,79,0,16,0,23,626,8,1,9,0,0,0,15,0,0,1
4/29/2020,Alameda,06001,County,1685886,1686,57,1907,1,1178,24325,14,58,1691,1,39,0,1564,1,5,60
4/29/2020,Alpine,06003,County,1117,1,0,1,1,1,14,14,0,1,1,0,0,1,1,0,0
4/29/2020,Amador,06005,County,38531,39,0,8,0,14,465,12,0,9,0,0,0,8,0,0,0
4/29/2020,Butte,06007,County,217769,218,0,21,0,48,1620,7,0,25,0,0,0,16,0,0,0
4/29/2020,Calaveras,06009,County,44289,44,0,13,0,14,477,11,0,15,0,0,0,13,0,0,0
4/29/2020,Colusa,06011,County,22593,23,0,3,0,5,111,5,0,3,0,0,0,3,0,0,0
4/29/2020,Contra Costa,06013,County,1160099,1160,7,991,1,644,15287,13,17,978,1,19,0,885,1,0,25
4/29/2020,Del Norte,06015,County,27558,28,0,4,0,12,380,14,0,4,0,0,0,3,0,0,0
4/29/2020,El Dorado,06017,County,193098,193,1,56,0,78,2399,12,3,53,0,1,0,44,0,0,0
4/29/2020,Fresno,06019,County,1032227,1032,49,1043,1,302,6992,7,34,671,1,19,0,544,1,0,7
4/29/2020,Glenn,06021,County,29348,29,2,7,0,3,114,4,0,4,0,0,0,4,0,0,0
4/29/2020,Humboldt,06023,County,134098,134,1,59,0,133,2292,17,0,58,0,0,0,53,0,0,0
4/29/2020,Imperial,06025,County,191649,192,34,555,3,143,2447,13,19,371,2,5,0,300,2,0,6
4/29/2020,Inyo,06027,County,18453,18,0,19,1,8,310,17,0,21,1,0,0,20,1,0,1
4/29/2020,Kern,06029,County,927251,927,41,1189,1,321,8866,10,37,715,1,28,0,910,1,1,6
4/29/2020,Kings,06031,County,156444,156,13,224,1,114,2066,13,21,219,1,23,0,80,1,0,1
4/29/2020,Lake,06033,County,64871,65,0,9,0,24,657,10,1,10,0,0,0,6,0,0,0
4/29/2020,Lassen,06035,County,30065,30,0,0,0,1,173,6,0,0,0,0,0,0,0,0,0
4/29/2020,Los Angeles,06037,County,10257557,10258,1061,29411,3,15478,278909,27,1300,33035,3,1531,0,22560,2,59,1043
4/29/2020,Madera,06039,County,160089,160,0,74,0,52,1141,7,1,56,0,1,0,45,0,0,2
4/29/2020,Marin,06041,County,260800,261,1,248,1,132,4533,17,2,264,1,6,0,234,1,1,13
4/29/2020,Mariposa,06043,County,17795,18,0,15,1,15,150,8,11,13,1,1,0,1,0,0,0
4/29/2020,Mendocino,06045,County,88439,88,0,11,0,151,1342,15,0,14,0,1,0,11,0,0,0
4/29/2020,Merced,06047,County,287420,287,7,191,1,85,2511,9,5,191,1,8,0,116,0,0,3
4/29/2020,Modoc,06049,County,9475,9,0,0,0,7,107,12,0,0,0,0,0,0,0,0,0
4/29/2020,Mono,06051,County,13961,14,0,31,2,10,328,23,0,43,3,0,0,25,2,0,1
